,opimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
289,Adam,0.09,200,0.30024001002311707,1.709708333015442,0.30399999022483826,2.7063815593719482
290,Adam,0.091,200,0.19407999515533447,1.8489502668380737,0.19660000503063202,1.853685975074768
291,Adam,0.092,200,0.20951999723911285,1.8069126605987549,0.20919999480247498,1.7999812364578247
292,Adam,0.093,200,0.2132599949836731,1.8284212350845337,0.21089999377727509,1.8237472772598267
293,Adam,0.094,200,0.28450000286102295,1.6017682552337646,0.28299999237060547,2.0184879302978516
294,Adam,0.095,200,0.1934799998998642,1.8196767568588257,0.1931000053882599,1.8108460903167725
295,Adam,0.096,200,0.3597399890422821,1.4745632410049438,0.3578999936580658,2.5976147651672363
296,Adam,0.097,200,0.2090200036764145,1.8231476545333862,0.20919999480247498,1.8150466680526733
297,Adam,0.098,200,0.1842000037431717,1.867625117301941,0.1907999962568283,1.8605289459228516
298,Adam,0.099,200,0.29179999232292175,1.5611016750335693,0.29440000653266907,1.6810722351074219
299,Adam,0.1,200,0.19529999792575836,1.8618909120559692,0.19550000131130219,1.8669769763946533
300,Adagrad,0.001,200,0.9375200271606445,0.21803003549575806,0.9362000226974487,0.22407685220241547
301,Adagrad,0.002,200,0.9613000154495239,0.1371050924062729,0.9539999961853027,0.15755201876163483
302,Adagrad,0.003,200,0.9723799824714661,0.09883669763803482,0.963100016117096,0.1271175891160965
303,Adagrad,0.004,200,0.9799000024795532,0.07279755920171738,0.9646999835968018,0.11187397688627243
304,Adagrad,0.005,200,0.9846000075340271,0.059394657611846924,0.9661999940872192,0.10699477791786194
305,Adagrad,0.006,200,0.9886599779129028,0.04609735682606697,0.9682999849319458,0.10395390540361404
306,Adagrad,0.007,200,0.9916200041770935,0.03674294799566269,0.9695000052452087,0.10179127007722855
307,Adagrad,0.008,200,0.9933000206947327,0.03144023194909096,0.970300018787384,0.10131274908781052
308,Adagrad,0.009000000000000001,200,0.9956200122833252,0.022697407752275467,0.9692000150680542,0.10044816881418228
309,Adagrad,0.010000000000000002,200,0.997160017490387,0.01850125566124916,0.9693999886512756,0.10325123369693756
310,Adagrad,0.011,200,0.9983199834823608,0.014227790758013725,0.972100019454956,0.10264983773231506
311,Adagrad,0.012,200,0.9991999864578247,0.010899190790951252,0.9713000059127808,0.10802048444747925
312,Adagrad,0.013000000000000001,200,0.9991400241851807,0.010264864191412926,0.9699000120162964,0.11418557167053223
313,Adagrad,0.014000000000000002,200,0.9996200203895569,0.007498577702790499,0.9718000292778015,0.11044322699308395
314,Adagrad,0.015,200,0.9998000264167786,0.006186954211443663,0.9724000096321106,0.10802426934242249
315,Adagrad,0.016,200,0.9997199773788452,0.005718663800507784,0.9703999757766724,0.11870965361595154
316,Adagrad,0.017,200,0.9998999834060669,0.0048030223697423935,0.972100019454956,0.11344466358423233
317,Adagrad,0.018000000000000002,200,0.9999799728393555,0.0033535538241267204,0.9728000164031982,0.11441595107316971
318,Adagrad,0.019000000000000003,200,0.9999600052833557,0.003814867464825511,0.9695000052452087,0.13227777183055878
319,Adagrad,0.02,200,0.9999799728393555,0.0030601986218243837,0.9725000262260437,0.1147659420967102
320,Adagrad,0.021,200,1.0,0.0027092513628304005,0.9700000286102295,0.12809166312217712
321,Adagrad,0.022000000000000002,200,1.0,0.0022152704186737537,0.9713000059127808,0.1319601833820343
322,Adagrad,0.023,200,1.0,0.0018948845099657774,0.9728000164031982,0.12711362540721893
323,Adagrad,0.024,200,1.0,0.0015907343477010727,0.9732999801635742,0.12183059006929398
324,Adagrad,0.025,200,1.0,0.0017490467289462686,0.968999981880188,0.1371731460094452
325,Adagrad,0.026000000000000002,200,1.0,0.0014029399026185274,0.9718999862670898,0.12712538242340088
326,Adagrad,0.027000000000000003,200,1.0,0.001126214163377881,0.9733999967575073,0.12044242024421692
327,Adagrad,0.028,200,1.0,0.0010710671776905656,0.9710999727249146,0.13825757801532745
328,Adagrad,0.029,200,1.0,0.0010778523283079267,0.9729999899864197,0.13378694653511047
329,Adagrad,0.030000000000000002,200,1.0,0.000897239544428885,0.9714000225067139,0.14410614967346191
330,Adagrad,0.031,200,1.0,0.0009855395182967186,0.9725000262260437,0.13936352729797363
331,Adagrad,0.032,200,1.0,0.0007746547926217318,0.9708999991416931,0.1394873559474945
332,Adagrad,0.033,200,1.0,0.0009543574997223914,0.9708999991416931,0.15344363451004028
333,Adagrad,0.034,200,1.0,0.0007163851987570524,0.9714999794960022,0.14220201969146729
334,Adagrad,0.035,200,1.0,0.0006773126078769565,0.9722999930381775,0.13831982016563416
335,Adagrad,0.036000000000000004,200,1.0,0.0006149812834337354,0.972599983215332,0.1463935375213623
336,Adagrad,0.037000000000000005,200,1.0,0.0007043989025987685,0.9710000157356262,0.13749083876609802
337,Adagrad,0.038,200,1.0,0.0005618830909952521,0.9735000133514404,0.14169079065322876
338,Adagrad,0.039,200,1.0,0.0005123878363519907,0.9725000262260437,0.14904889464378357
339,Adagrad,0.04,200,1.0,0.0005266661755740643,0.9700999855995178,0.16137859225273132
340,Adagrad,0.041,200,1.0,0.0004629765753634274,0.9733999967575073,0.14692968130111694
341,Adagrad,0.042,200,1.0,0.0004241538990754634,0.972000002861023,0.14728482067584991
342,Adagrad,0.043000000000000003,200,1.0,0.0004601005057338625,0.9696999788284302,0.15730434656143188
343,Adagrad,0.044000000000000004,200,1.0,0.0004115104675292969,0.9713000059127808,0.14553329348564148
344,Adagrad,0.045,200,1.0,0.00035294448025524616,0.9729999899864197,0.1375795304775238
345,Adagrad,0.046,200,1.0,0.0003701848618220538,0.9721999764442444,0.1474529355764389
346,Adagrad,0.047,200,1.0,0.00035417292383499444,0.9711999893188477,0.15541598200798035
347,Adagrad,0.048,200,1.0,0.00034844971378333867,0.9731000065803528,0.14813202619552612
348,Adagrad,0.049,200,1.0,0.0002973656519316137,0.9726999998092651,0.15045925974845886
349,Adagrad,0.05,200,1.0,0.0002988633350469172,0.9717000126838684,0.15388759970664978
350,Adagrad,0.051000000000000004,200,1.0,0.00027109854272566736,0.9733999967575073,0.15546847879886627
351,Adagrad,0.052000000000000005,200,1.0,0.00026558764511719346,0.9717000126838684,0.15243886411190033
352,Adagrad,0.053000000000000005,200,1.0,0.0002535311214160174,0.9715999960899353,0.15918320417404175
353,Adagrad,0.054,200,1.0,0.0002710608532652259,0.9736999869346619,0.1444881558418274
354,Adagrad,0.055,200,1.0,0.0002745813108049333,0.9718000292778015,0.16638875007629395
355,Adagrad,0.056,200,1.0,0.00023867843265179545,0.9739999771118164,0.14611506462097168
356,Adagrad,0.057,200,1.0,0.0002543903246987611,0.9718999862670898,0.15881580114364624
357,Adagrad,0.058,200,1.0,0.00024412183847744018,0.9708999991416931,0.16326241195201874
358,Adagrad,0.059000000000000004,200,1.0,0.0001999013329623267,0.9713000059127808,0.17322655022144318
359,Adagrad,0.060000000000000005,200,1.0,0.00019630343012977391,0.9714000225067139,0.16534174978733063
360,Adagrad,0.061,200,1.0,0.00022787414491176605,0.9715999960899353,0.1502552628517151
361,Adagrad,0.062,200,1.0,0.00018526570056565106,0.9743000268936157,0.1438097208738327
362,Adagrad,0.063,200,1.0,0.00018220554920844734,0.9749000072479248,0.15292231738567352
363,Adagrad,0.064,200,1.0,0.00018170135444961488,0.9729999899864197,0.1538761407136917
364,Adagrad,0.065,200,1.0,0.000195603453903459,0.970300018787384,0.16809582710266113
365,Adagrad,0.066,200,1.0,0.00018142683256883174,0.972100019454956,0.1687370091676712
366,Adagrad,0.067,200,1.0,0.0001715852995403111,0.9722999930381775,0.16616781055927277
367,Adagrad,0.068,200,1.0,0.00016901212802622467,0.9733999967575073,0.16010117530822754
368,Adagrad,0.069,200,1.0,0.00016284362936858088,0.9722999930381775,0.15763981640338898
369,Adagrad,0.07,200,1.0,0.0001693601079750806,0.9745000004768372,0.15298303961753845
370,Adagrad,0.07100000000000001,200,1.0,0.0001594334316905588,0.9728999733924866,0.16617554426193237
371,Adagrad,0.07200000000000001,200,1.0,0.00015585930668748915,0.9732000231742859,0.15670372545719147
372,Adagrad,0.07300000000000001,200,1.0,0.0001518840726930648,0.9735000133514404,0.14781692624092102
373,Adagrad,0.074,200,1.0,0.00014047833974473178,0.9731000065803528,0.16267742216587067
374,Adagrad,0.075,200,1.0,0.00014812726294621825,0.972599983215332,0.15545497834682465
375,Adagrad,0.076,200,1.0,0.0001329284132225439,0.9731000065803528,0.16061462461948395
376,Adagrad,0.077,200,1.0,0.00013311779184732586,0.972599983215332,0.1570073962211609
377,Adagrad,0.078,200,1.0,0.00013488592230714858,0.9733999967575073,0.14769093692302704
378,Adagrad,0.079,200,1.0,0.0001247613108716905,0.9733999967575073,0.16033293306827545
379,Adagrad,0.08,200,1.0,0.00013597407087218016,0.97079998254776,0.16705143451690674
380,Adagrad,0.081,200,1.0,0.00012499540753196925,0.9708999991416931,0.1776033639907837
381,Adagrad,0.082,200,1.0,0.00011573205847525969,0.9735999703407288,0.15492595732212067
382,Adagrad,0.083,200,1.0,0.00012382245040498674,0.9736999869346619,0.15633197128772736
383,Adagrad,0.084,200,1.0,0.00011275480210315436,0.972599983215332,0.17008467018604279
384,Adagrad,0.085,200,1.0,0.00011423040268709883,0.9736999869346619,0.16179192066192627
385,Adagrad,0.08600000000000001,200,1.0,0.00011261337203904986,0.973800003528595,0.1580411195755005
386,Adagrad,0.08700000000000001,200,1.0,0.00010678184480639175,0.9743000268936157,0.15639713406562805
387,Adagrad,0.08800000000000001,200,1.0,0.00011352699220879003,0.9743000268936157,0.1679186224937439
388,Adagrad,0.089,200,1.0,0.00010914841550402343,0.973800003528595,0.16269931197166443
389,Adagrad,0.09,200,1.0,0.00010374814155511558,0.9731000065803528,0.15795348584651947
390,Adagrad,0.091,200,1.0,9.739675442688167e-05,0.9739999771118164,0.15387669205665588
391,Adagrad,0.092,200,1.0,9.546727233100682e-05,0.973800003528595,0.1526438295841217
392,Adagrad,0.093,200,1.0,9.683558164397255e-05,0.9733999967575073,0.174091637134552
393,Adagrad,0.094,200,1.0,9.192607103614137e-05,0.9739000201225281,0.1569717675447464
394,Adagrad,0.095,200,1.0,9.611302084522322e-05,0.9718000292778015,0.16330701112747192
395,Adagrad,0.096,200,1.0,9.0983827249147e-05,0.973800003528595,0.16709019243717194
396,Adagrad,0.097,200,1.0,8.668570808367804e-05,0.9750999808311462,0.14889806509017944
397,Adagrad,0.098,200,1.0,8.808916754787788e-05,0.9750000238418579,0.15552426874637604
398,Adagrad,0.099,200,1.0,8.932706987252459e-05,0.9733999967575073,0.15747873485088348
399,Adagrad,0.1,200,1.0,7.974833715707064e-05,0.9739000201225281,0.16568470001220703
400,Adadelta,0.001,200,0.8923599720001221,0.3861880898475647,0.9010000228881836,0.37093839049339294
401,Adadelta,0.002,200,0.9116399884223938,0.3096293807029724,0.9164000153541565,0.2977476716041565
402,Adadelta,0.003,200,0.9266800284385681,0.25632068514823914,0.9266999959945679,0.25639963150024414
403,Adadelta,0.004,200,0.9342600107192993,0.2269778847694397,0.9345999956130981,0.22735373675823212
404,Adadelta,0.005,200,0.9370999932289124,0.2192777544260025,0.9347000122070312,0.22350507974624634
405,Adadelta,0.006,200,0.9451799988746643,0.1899077296257019,0.9430000185966492,0.1946796178817749
406,Adadelta,0.007,200,0.9479600191116333,0.17805889248847961,0.9452999830245972,0.1885388195514679
407,Adadelta,0.008,200,0.9506400227546692,0.17111468315124512,0.9466999769210815,0.1863744705915451
408,Adadelta,0.009000000000000001,200,0.9531599879264832,0.1612115204334259,0.9460999965667725,0.17548201978206635
409,Adadelta,0.010000000000000002,200,0.955560028553009,0.15323051810264587,0.9480000138282776,0.17019283771514893
410,Adadelta,0.011,200,0.9607999920845032,0.13560344278812408,0.954200029373169,0.1557091623544693
411,Adadelta,0.012,200,0.9613999724388123,0.13462486863136292,0.954200029373169,0.1516086608171463
412,Adadelta,0.013000000000000001,200,0.9615399837493896,0.132857546210289,0.9553999900817871,0.1521783173084259
413,Adadelta,0.014000000000000002,200,0.9680600166320801,0.11115016788244247,0.9595999717712402,0.13235099613666534
414,Adadelta,0.015,200,0.9674599766731262,0.11015362292528152,0.9599999785423279,0.13604691624641418
415,Adadelta,0.016,200,0.9693800210952759,0.10684320330619812,0.9607999920845032,0.1338197886943817
416,Adadelta,0.017,200,0.9701799750328064,0.10325992852449417,0.9606999754905701,0.12794895470142365
417,Adadelta,0.018000000000000002,200,0.9704999923706055,0.10321088880300522,0.960099995136261,0.1298701912164688
418,Adadelta,0.019000000000000003,200,0.9723399877548218,0.09631466120481491,0.9635999798774719,0.12712420523166656
419,Adadelta,0.02,200,0.9756399989128113,0.08642346411943436,0.9639999866485596,0.11875877529382706
420,Adadelta,0.021,200,0.973800003528595,0.09133712202310562,0.9645000100135803,0.12478481233119965
421,Adadelta,0.022000000000000002,200,0.9760000109672546,0.0856989175081253,0.9635000228881836,0.12002676725387573
422,Adadelta,0.023,200,0.9777399897575378,0.0807197242975235,0.9642000198364258,0.12052331864833832
423,Adadelta,0.024,200,0.9763200283050537,0.08288940787315369,0.9627000093460083,0.12146470695734024
424,Adadelta,0.025,200,0.9799399971961975,0.07287765294313431,0.9674000144004822,0.10878046602010727
425,Adadelta,0.026000000000000002,200,0.9797599911689758,0.07224768400192261,0.9664000272750854,0.10984146595001221
426,Adadelta,0.027000000000000003,200,0.97843998670578,0.0760364681482315,0.9652000069618225,0.1126256138086319
427,Adadelta,0.028,200,0.9821599721908569,0.06541534513235092,0.968500018119812,0.1066017672419548
428,Adadelta,0.029,200,0.9812600016593933,0.06667829304933548,0.9663000106811523,0.11077337712049484
429,Adadelta,0.030000000000000002,200,0.9807199835777283,0.06817924976348877,0.9671000242233276,0.11022697389125824
430,Adadelta,0.031,200,0.9826599955558777,0.06307659298181534,0.9686999917030334,0.10705815255641937
431,Adadelta,0.032,200,0.984220027923584,0.059105731546878815,0.9690999984741211,0.10113462060689926
432,Adadelta,0.033,200,0.9831200242042542,0.06231413036584854,0.9674000144004822,0.10687097162008286
433,Adadelta,0.034,200,0.9857000112533569,0.05398658663034439,0.9685999751091003,0.10179433226585388
434,Adadelta,0.035,200,0.984279990196228,0.057528529316186905,0.9689000248908997,0.10847436636686325
435,Adadelta,0.036000000000000004,200,0.9847000241279602,0.057428885251283646,0.9670000076293945,0.10339207947254181
436,Adadelta,0.037000000000000005,200,0.986519992351532,0.051770828664302826,0.9688000082969666,0.10220091044902802
437,Adadelta,0.038,200,0.9882000088691711,0.04689768701791763,0.9699000120162964,0.10082118213176727
438,Adadelta,0.039,200,0.987500011920929,0.04648478701710701,0.9703999757766724,0.09355767071247101
439,Adadelta,0.04,200,0.9863399863243103,0.04958431050181389,0.9693999886512756,0.10285687446594238
440,Adadelta,0.041,200,0.989080011844635,0.04231228679418564,0.9713000059127808,0.09999661147594452
441,Adadelta,0.042,200,0.9882000088691711,0.045475833117961884,0.97079998254776,0.10326603800058365
442,Adadelta,0.043000000000000003,200,0.9878799915313721,0.04607666656374931,0.9696999788284302,0.10320860892534256
443,Adadelta,0.044000000000000004,200,0.9874799847602844,0.04745998606085777,0.9679999947547913,0.10699156671762466
444,Adadelta,0.045,200,0.9892600178718567,0.041887134313583374,0.9710000157356262,0.09991901367902756
445,Adadelta,0.046,200,0.9889000058174133,0.044074647128582,0.9693999886512756,0.10518891364336014
446,Adadelta,0.047,200,0.9889000058174133,0.04271717369556427,0.9696000218391418,0.1021314486861229
447,Adadelta,0.048,200,0.990559995174408,0.03804691135883331,0.9692999720573425,0.10303428769111633
448,Adadelta,0.049,200,0.9899200201034546,0.0388101190328598,0.9692000150680542,0.10635340213775635
449,Adadelta,0.05,200,0.9909800291061401,0.035154055804014206,0.9729999899864197,0.09328006207942963
450,Adadelta,0.051000000000000004,200,0.9904999732971191,0.0379161462187767,0.9714000225067139,0.09940750151872635
451,Adadelta,0.052000000000000005,200,0.9911999702453613,0.034346647560596466,0.9703999757766724,0.10151578485965729
452,Adadelta,0.053000000000000005,200,0.9907000064849854,0.03591340780258179,0.970300018787384,0.103690005838871
453,Adadelta,0.054,200,0.9910399913787842,0.03639495000243187,0.9707000255584717,0.10713467001914978
454,Adadelta,0.055,200,0.9935799837112427,0.028963379561901093,0.970300018787384,0.10031740367412567
455,Adadelta,0.056,200,0.9933199882507324,0.02869250811636448,0.9714999794960022,0.09579060971736908
456,Adadelta,0.057,200,0.9929599761962891,0.030201975256204605,0.9703999757766724,0.10175992548465729
457,Adadelta,0.058,200,0.9930599927902222,0.028231874108314514,0.9714000225067139,0.09714990854263306
458,Adadelta,0.059000000000000004,200,0.9927399754524231,0.030076241120696068,0.9708999991416931,0.10166250169277191
459,Adadelta,0.060000000000000005,200,0.9947800040245056,0.02363096922636032,0.9717000126838684,0.10054372996091843
460,Adadelta,0.061,200,0.9935600161552429,0.028762241825461388,0.9699000120162964,0.09894383698701859
461,Adadelta,0.062,200,0.9934399724006653,0.02710767835378647,0.9692999720573425,0.10473863780498505
462,Adadelta,0.063,200,0.9945799708366394,0.024011313915252686,0.9728000164031982,0.09725409001111984
463,Adadelta,0.064,200,0.9936599731445312,0.02820136770606041,0.972100019454956,0.10490746796131134
464,Adadelta,0.065,200,0.995419979095459,0.020906547084450722,0.9726999998092651,0.09894560277462006
465,Adadelta,0.066,200,0.9946200251579285,0.023629434406757355,0.9715999960899353,0.10384908318519592
466,Adadelta,0.067,200,0.9949600100517273,0.023193366825580597,0.9697999954223633,0.1071489229798317
467,Adadelta,0.068,200,0.9948400259017944,0.0223393552005291,0.9717000126838684,0.10439719259738922
468,Adadelta,0.069,200,0.994920015335083,0.023759787902235985,0.972000002861023,0.0992426723241806
469,Adadelta,0.07,200,0.995959997177124,0.019536174833774567,0.9718999862670898,0.10262799263000488
470,Adadelta,0.07100000000000001,200,0.9962000250816345,0.018019916489720345,0.9724000096321106,0.1053536981344223
471,Adadelta,0.07200000000000001,200,0.9961599707603455,0.019226135686039925,0.9718999862670898,0.10218540579080582
472,Adadelta,0.07300000000000001,200,0.9971799850463867,0.01525948103517294,0.9718000292778015,0.11004900187253952
473,Adadelta,0.074,200,0.9957399964332581,0.01974557526409626,0.9703999757766724,0.11014362424612045
474,Adadelta,0.075,200,0.9958599805831909,0.02063295990228653,0.9722999930381775,0.1043398305773735
475,Adadelta,0.076,200,0.9958199858665466,0.01984426937997341,0.972000002861023,0.0991344153881073
476,Adadelta,0.077,200,0.9969000220298767,0.01681295596063137,0.9718000292778015,0.10180070251226425
477,Adadelta,0.078,200,0.9960399866104126,0.019765539094805717,0.9703999757766724,0.1092105433344841
478,Adadelta,0.079,200,0.9968400001525879,0.016562389209866524,0.9697999954223633,0.11572571843862534
479,Adadelta,0.08,200,0.996720016002655,0.016942309215664864,0.9713000059127808,0.11307026445865631
480,Adadelta,0.081,200,0.996999979019165,0.01583106257021427,0.9718000292778015,0.11110398173332214
481,Adadelta,0.082,200,0.9975600242614746,0.013719931244850159,0.9714999794960022,0.11349177360534668
482,Adadelta,0.083,200,0.9970200061798096,0.01614140346646309,0.9703999757766724,0.11008264124393463
483,Adadelta,0.084,200,0.9970800280570984,0.015530865639448166,0.9696999788284302,0.11496078968048096
484,Adadelta,0.085,200,0.9971200227737427,0.01656445488333702,0.9684000015258789,0.11320747435092926
485,Adadelta,0.08600000000000001,200,0.9980800151824951,0.010809434577822685,0.9722999930381775,0.10785141587257385
486,Adadelta,0.08700000000000001,200,0.9979000091552734,0.011770961806178093,0.9710999727249146,0.11082889139652252
487,Adadelta,0.08800000000000001,200,0.998199999332428,0.011201845481991768,0.9724000096321106,0.10930037498474121
488,Adadelta,0.089,200,0.9975200295448303,0.013734894804656506,0.9692000150680542,0.11331511288881302
489,Adadelta,0.09,200,0.9984599947929382,0.009547478519380093,0.972000002861023,0.11416205763816833
490,Adadelta,0.091,200,0.9977800250053406,0.012855502776801586,0.9732999801635742,0.10878878086805344
491,Adadelta,0.092,200,0.9980999827384949,0.0117424875497818,0.972000002861023,0.11527299880981445
492,Adadelta,0.093,200,0.9984599947929382,0.01029559038579464,0.9689000248908997,0.12419344484806061
493,Adadelta,0.094,200,0.9982600212097168,0.010950825177133083,0.9710000157356262,0.1112101674079895
494,Adadelta,0.095,200,0.9981799721717834,0.010441797785460949,0.9735999703407288,0.11259370297193527
495,Adadelta,0.096,200,0.998199999332428,0.010853126645088196,0.9717000126838684,0.11308066546916962
496,Adadelta,0.097,200,0.9990400075912476,0.007573597598820925,0.9731000065803528,0.10813720524311066
497,Adadelta,0.098,200,0.9986400008201599,0.008827035315334797,0.9722999930381775,0.11191675066947937
498,Adadelta,0.099,200,0.9989200234413147,0.00903491023927927,0.9713000059127808,0.11827192455530167
499,Adadelta,0.1,200,0.998520016670227,0.010206084698438644,0.9710999727249146,0.11422175168991089
500,Adamax,0.001,200,1.0,1.2036309726681793e-07,0.970300018787384,0.3413596749305725
501,Adamax,0.002,200,1.0,2.169608936952727e-09,0.9714000225067139,0.4305267930030823
502,Adamax,0.003,200,1.0,7.021422554487344e-09,0.9718000292778015,0.4226618707180023
503,Adamax,0.004,200,1.0,2.555846867480227e-09,0.9714999794960022,0.4065389037132263
504,Adamax,0.005,200,1.0,3.4923257175023537e-08,0.9700999855995178,0.44246602058410645
505,Adamax,0.006,200,1.0,9.870528838717973e-10,0.9708999991416931,0.41035160422325134
506,Adamax,0.007,200,1.0,1.3024796352567591e-08,0.973800003528595,0.37300050258636475
507,Adamax,0.008,200,1.0,3.058413767575985e-06,0.972000002861023,0.3691417872905731
508,Adamax,0.009000000000000001,200,0.9994000196456909,0.0015662439400330186,0.9718000292778015,0.41086703538894653
509,Adamax,0.010000000000000002,200,0.9997199773788452,0.0008195395930670202,0.9728000164031982,0.40455445647239685
510,Adamax,0.011,200,1.0,7.510010959776992e-07,0.9732000231742859,0.39719152450561523
511,Adamax,0.012,200,1.0,1.4738999354335647e-08,0.9721999764442444,0.3980695903301239
512,Adamax,0.013000000000000001,200,1.0,4.933103880944145e-08,0.9751999974250793,0.3796508014202118
513,Adamax,0.014000000000000002,200,0.9998199939727783,0.0005955775268375874,0.9710999727249146,0.4169214963912964
514,Adamax,0.015,200,0.9996200203895569,0.001084058778360486,0.9697999954223633,0.430812805891037
515,Adamax,0.016,200,0.9999799728393555,7.100895163603127e-05,0.9747999906539917,0.3620259463787079
516,Adamax,0.017,200,0.9999799728393555,5.2284398407209665e-05,0.9736999869346619,0.3750993311405182
517,Adamax,0.018000000000000002,200,1.0,2.145766453409692e-09,0.9772999882698059,0.3620629906654358
518,Adamax,0.019000000000000003,200,1.0,1.7573535160408937e-07,0.9732999801635742,0.4480953514575958
519,Adamax,0.02,200,1.0,1.6689299248140443e-11,0.9749000072479248,0.43605199456214905
520,Adamax,0.021,200,1.0,1.64508781597128e-10,0.9758999943733215,0.42689844965934753
521,Adamax,0.022000000000000002,200,1.0,4.412368070916273e-08,0.9745000004768372,0.44024384021759033
522,Adamax,0.023,200,1.0,1.6831480209589245e-08,0.9739999771118164,0.44751787185668945
523,Adamax,0.024,200,1.0,6.198882379626625e-11,0.9754999876022339,0.5077745914459229
524,Adamax,0.025,200,1.0,4.0292735814517755e-10,0.9753000140190125,0.48141831159591675
525,Adamax,0.026000000000000002,200,1.0,2.0575420478508022e-08,0.9742000102996826,0.41774097084999084
526,Adamax,0.027000000000000003,200,0.9998199939727783,0.0008930052863433957,0.9733999967575073,0.5670650005340576
527,Adamax,0.028,200,0.999459981918335,0.0022083623334765434,0.9718999862670898,0.5678519010543823
528,Adamax,0.029,200,1.0,1.1920927786568392e-11,0.9731000065803528,0.4900112748146057
529,Adamax,0.030000000000000002,200,0.9997199773788452,0.0012055031256750226,0.9718999862670898,0.6043722033500671
530,Adamax,0.031,200,0.9987000226974487,0.00777293648570776,0.9684000015258789,0.5981781482696533
531,Adamax,0.032,200,0.9993600249290466,0.0027771778404712677,0.9746999740600586,0.6191481947898865
532,Adamax,0.033,200,0.9995599985122681,0.0019084314117208123,0.9747999906539917,0.6147651076316833
533,Adamax,0.034,200,0.9996399879455566,0.0015003790613263845,0.968500018119812,0.7296920418739319
534,Adamax,0.035,200,0.9992799758911133,0.00301568815484643,0.9663000106811523,0.7922311425209045
535,Adamax,0.036000000000000004,200,0.9996799826622009,0.0010518181370571256,0.9707000255584717,0.6210649609565735
536,Adamax,0.037000000000000005,200,0.9999399781227112,0.00015731537132523954,0.9689000248908997,0.7861483097076416
537,Adamax,0.038,200,0.9997400045394897,0.0010144584812223911,0.9714999794960022,0.7035120725631714
538,Adamax,0.039,200,0.9997400045394897,0.0006688154535368085,0.970300018787384,0.7175822257995605
539,Adamax,0.04,200,0.9986799955368042,0.005601517390459776,0.9660999774932861,0.8087287545204163
540,Adamax,0.041,200,0.9994999766349792,0.001963953021913767,0.9675999879837036,0.755345344543457
541,Adamax,0.042,200,0.9996399879455566,0.0017576415557414293,0.9710999727249146,0.7816045880317688
542,Adamax,0.043000000000000003,200,0.999459981918335,0.0020913733169436455,0.9714999794960022,0.8425793647766113
543,Adamax,0.044000000000000004,200,0.9995200037956238,0.002295662183314562,0.968500018119812,0.9578900337219238
544,Adamax,0.045,200,0.999239981174469,0.0035541821271181107,0.9696000218391418,0.8477973341941833
545,Adamax,0.046,200,0.9993799924850464,0.0028287130407989025,0.9656999707221985,0.9481605291366577
546,Adamax,0.047,200,0.9994999766349792,0.002999073825776577,0.9679999947547913,0.8468837141990662
547,Adamax,0.048,200,0.9986199736595154,0.006074295844882727,0.9635999798774719,1.075748085975647
548,Adamax,0.049,200,0.9995200037956238,0.0026302989572286606,0.9642999768257141,0.9451920986175537
549,Adamax,0.05,200,0.9987599849700928,0.006721730809658766,0.9624000191688538,1.0192792415618896
550,Adamax,0.051000000000000004,200,0.999180018901825,0.00344824674539268,0.9697999954223633,0.8952841758728027
551,Adamax,0.052000000000000005,200,0.9987999796867371,0.009683843702077866,0.9660999774932861,1.085462212562561
552,Adamax,0.053000000000000005,200,0.9996399879455566,0.001605593366548419,0.9661999940872192,0.9750260710716248
553,Adamax,0.054,200,0.9997599720954895,0.0013526348629966378,0.9638000130653381,1.1214154958724976
554,Adamax,0.055,200,0.9997599720954895,0.0011269600363448262,0.9700999855995178,0.9477670788764954
555,Adamax,0.056,200,0.999019980430603,0.0057126739993691444,0.9672999978065491,1.0298190116882324
556,Adamax,0.057,200,0.9997000098228455,0.0015964749036356807,0.9682999849319458,1.071158766746521
557,Adamax,0.058,200,0.9996799826622009,0.0019908882677555084,0.9707000255584717,1.0051933526992798
558,Adamax,0.059000000000000004,200,0.9993399977684021,0.0027618869207799435,0.9668999910354614,0.9728463888168335
559,Adamax,0.060000000000000005,200,0.9982799887657166,0.006940353196114302,0.9596999883651733,1.0814307928085327
560,Adamax,0.061,200,0.9983199834823608,0.008255858905613422,0.9605000019073486,1.1824158430099487
561,Adamax,0.062,200,0.997219979763031,0.011727812699973583,0.9571999907493591,1.0526071786880493
562,Adamax,0.063,200,0.9986199736595154,0.00810343585908413,0.965399980545044,1.098829746246338
563,Adamax,0.064,200,0.9990400075912476,0.00493214325979352,0.9574000239372253,1.2303166389465332
564,Adamax,0.065,200,0.9993000030517578,0.0040689557790756226,0.9657999873161316,1.1052262783050537
565,Adamax,0.066,200,0.9985600113868713,0.008600692264735699,0.9635000228881836,1.1308929920196533
566,Adamax,0.067,200,0.9986400008201599,0.008689806796610355,0.9607999920845032,1.248855710029602
567,Adamax,0.068,200,0.9989399909973145,0.005946347489953041,0.9623000025749207,1.2365232706069946
568,Adamax,0.069,200,0.9983800053596497,0.009584028273820877,0.9588000178337097,1.2826956510543823
569,Adamax,0.07,200,0.9977800250053406,0.009556770324707031,0.9564999938011169,1.0614312887191772
570,Adamax,0.07100000000000001,200,0.9987199902534485,0.006592541001737118,0.9631999731063843,1.240236759185791
